trial_id,seed,controller,planner,contact,perception,offset_mm,spiral_radius_mm,noise_sigma_mm,success,failure_reason,insertion_time,peak_force,mean_force,jamming_count,retry_count,final_pose_error,compute_time,preinsert_pose_error,path_length,smoothness,max_joint_vel,max_joint_accel,solve_time,initial_contact_force,pose_estimation_error,effective_offset
266,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,13.12,59.7191,9.7717,6,6,0.002881,4.8243,0.004326,0.312314,11.2647,1.1923,305.4824,0.0,1.5198,0.008998,0.008998
267,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.74,60.8576,16.9847,11,10,0.009421,1.7567,0.004608,0.309754,11.4416,1.1888,340.8756,0.0,1.534,0.014511,0.014511
268,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.622,80.9792,15.0971,11,10,0.01072,1.6691,0.004413,0.31868,11.2684,1.1956,315.5715,0.0,1.7592,0.009181,0.009181
269,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,14.148,47.8763,13.2484,11,10,0.004814,1.7821,0.003969,0.311141,11.3886,1.1885,321.075,0.0,1.6647,0.009103,0.009103
270,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.322,31.4723,14.8412,0,0,0.00311,3.2177,0.004834,0.31221,11.1186,1.1953,319.3752,0.0,1.8956,0.003,0.003
271,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.344,32.4663,15.5742,0,0,0.003142,3.0539,0.004961,0.312209,11.226,1.1889,310.4112,0.0,1.5924,0.003,0.003
272,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.336,30.4106,14.698,0,0,0.003206,3.2871,0.004037,0.313276,11.3034,1.1926,310.4409,0.0,1.9906,0.003,0.003
273,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.316,31.7147,14.9866,0,0,0.003041,3.2726,0.004872,0.312282,11.3589,1.1934,313.5992,0.0,1.6373,0.003,0.003
274,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.312,31.5617,14.8612,0,0,0.003058,3.3244,0.004975,0.31223,11.2186,1.1913,308.2491,0.0,1.6669,0.003,0.003
275,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.288,30.8322,13.4877,0,0,0.003057,3.2536,0.004946,0.312247,11.2103,1.1907,310.1343,0.0,1.6553,0.003,0.003
276,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.298,31.863,14.5467,0,0,0.00307,3.3063,0.004247,0.313206,11.4921,1.1936,302.4456,0.0,1.7646,0.003,0.003
277,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.356,32.9878,16.216,0,0,0.003243,3.197,0.004903,0.312164,11.1838,1.1912,309.9892,0.0,1.7253,0.003,0.003
278,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.316,31.42,15.3576,0,0,0.003092,3.0636,0.004914,0.312592,11.6021,1.3016,324.4089,0.0,1.8403,0.003,0.003
279,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.312,31.2689,14.7582,0,0,0.003069,3.1225,0.004958,0.312141,11.1418,1.1924,316.3205,0.0,1.6257,0.003,0.003
280,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.342,31.0944,15.9192,0,0,0.003266,3.1193,0.004062,0.313288,11.4592,1.189,314.3882,0.0,1.5778,0.003,0.003
281,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.312,31.5167,15.5217,0,0,0.003159,3.0532,0.004143,0.313256,11.2369,1.1918,316.5047,0.0,1.6778,0.003,0.003
282,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.332,32.0331,15.5535,0,0,0.003111,3.0882,0.004968,0.312229,11.1966,1.1906,309.6917,0.0,1.608,0.003,0.003
283,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.292,31.5017,14.376,0,0,0.003014,3.2479,0.00484,0.312256,11.3115,1.1945,319.1347,0.0,1.6293,0.003,0.003
284,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.362,32.5375,15.7935,0,0,0.003133,3.0785,0.004815,0.31228,11.3598,1.1905,311.7081,0.0,1.6139,0.003,0.003
285,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.314,31.3838,14.6533,0,0,0.003078,3.2526,0.004958,0.312255,11.1991,1.1922,308.4096,0.0,1.5028,0.003,0.003
286,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.33,32.0585,15.2343,0,0,0.00308,3.331,0.004915,0.312193,11.1261,1.1954,317.2255,0.0,1.553,0.003,0.003
287,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.35,32.3055,15.3537,0,0,0.003204,3.1787,0.004779,0.312321,11.3855,1.1925,314.9366,0.0,1.5452,0.003,0.003
288,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.312,31.0232,14.4063,0,0,0.003104,3.0851,0.004873,0.312188,11.1306,1.1932,316.0742,0.0,1.9014,0.003,0.003
289,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.328,30.8327,14.2569,0,0,0.003145,3.0789,0.004844,0.312142,11.1435,1.1922,315.1511,0.0,1.6686,0.003,0.003
290,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.296,31.6538,14.8904,0,0,0.00304,3.2147,0.004955,0.312115,11.1626,1.1883,315.8364,0.0,1.7258,0.003,0.003
291,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.346,31.4989,15.434,0,0,0.003142,3.1568,0.004895,0.312157,11.1535,1.1933,308.0001,0.0,1.5655,0.003,0.003
292,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.296,31.0215,14.1786,0,0,0.003036,3.1024,0.004025,0.313313,11.4671,1.1903,311.2405,0.0,1.7201,0.003,0.003
293,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.31,31.4081,14.557,0,0,0.003057,3.0583,0.004912,0.312223,11.2101,1.1914,309.1112,0.0,1.9168,0.003,0.003
294,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.304,32.2882,14.8145,0,0,0.003041,3.1152,0.004832,0.312225,11.1453,1.1939,316.059,0.0,1.651,0.003,0.003
295,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.37,31.8408,16.6052,0,0,0.003246,3.0918,0.004184,0.313222,11.3086,1.1916,310.3525,0.0,1.836,0.003,0.003
296,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.332,32.1588,15.7496,0,0,0.003117,3.1243,0.004968,0.312237,11.2218,1.19,311.8201,0.0,1.6596,0.003,0.003
297,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.342,31.0074,14.5811,0,0,0.003146,3.3691,0.004078,0.31332,11.4089,1.1929,324.9953,0.0,1.5205,0.003,0.003
298,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.294,31.8448,14.065,0,0,0.003086,3.3575,0.00496,0.31227,11.3587,1.1915,308.5196,0.0,1.9027,0.003,0.003
299,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,0.0,1,,10.318,32.0632,14.2269,0,0,0.003061,3.2889,0.004785,0.312154,11.1651,1.1918,310.7172,0.0,2.0727,0.003,0.003
300,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.322,31.3194,14.5998,0,0,0.001949,3.645,0.004299,0.311925,11.1445,1.1955,320.3609,0.0,1.5691,0.001844,0.001844
301,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.302,30.5499,13.6723,0,0,0.003243,3.256,0.004865,0.312204,11.2371,1.1891,309.8746,0.0,1.5499,0.003339,0.003339
302,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.36,32.5153,16.4195,0,0,0.002954,3.2101,0.004517,0.313479,11.254,1.193,311.0968,0.0,1.5928,0.002653,0.002653
303,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.316,38.3279,8.2279,0,0,0.004108,3.9005,0.004743,0.313791,11.3305,1.1922,311.1022,0.0,1.8029,0.006337,0.006337
304,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.28,29.2831,19.6358,0,0,0.003021,3.427,0.004675,0.312179,11.2617,1.1924,307.2006,0.0,0.0,0.003612,0.003612
305,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.326,36.6043,3.7323,0,0,0.004061,4.0305,0.00472,0.313643,11.1959,1.1895,309.488,0.0,2.0228,0.004804,0.004804
306,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.362,38.5459,19.9026,0,0,0.003981,3.5836,0.004735,0.31343,11.4398,1.1927,302.5882,0.0,1.8334,0.003714,0.003714
307,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.324,30.3067,15.0932,0,0,0.002482,3.5619,0.004942,0.312168,11.1776,1.1919,310.3184,0.0,1.7609,0.002455,0.002455
308,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.316,32.9509,5.8737,0,0,0.00408,4.1368,0.004649,0.314037,11.6535,1.3038,323.3389,0.0,1.5318,0.004459,0.004459
309,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.268,30.7854,22.1352,0,0,0.002885,3.6137,0.00432,0.310426,11.2669,1.1926,316.1744,0.0,0.0,0.00327,0.00327
310,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.374,39.8326,20.8724,0,0,0.003146,3.5851,0.004827,0.312126,11.4073,1.1883,315.1703,0.0,1.5765,0.002781,0.002781
311,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.346,32.0183,16.0135,0,0,0.00208,3.3433,0.004637,0.313422,11.179,1.1932,318.1142,0.0,1.5952,0.001947,0.001947
312,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.312,30.8219,14.871,0,0,0.00394,3.096,0.004992,0.312298,11.1904,1.1905,308.6076,0.0,1.6764,0.004029,0.004029
313,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.298,31.7347,15.5576,0,0,0.00371,3.453,0.004226,0.313475,11.315,1.1942,318.874,0.0,1.8498,0.003624,0.003624
314,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.39,37.0721,20.4063,0,0,0.00373,3.157,0.004673,0.314914,11.3581,1.1915,312.9961,0.0,2.1974,0.003506,0.003506
315,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.324,33.2335,6.3775,0,0,0.00412,3.398,0.004068,0.314761,11.2554,1.1914,307.0327,0.0,1.7461,0.005174,0.005174
316,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.354,34.3643,18.3887,0,0,0.002715,3.1586,0.004117,0.313247,11.1848,1.1952,318.3006,0.0,1.753,0.002476,0.002476
317,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.294,30.5241,15.5323,0,0,0.003674,3.4852,0.004457,0.310685,11.4708,1.1921,314.3819,0.0,1.6214,0.003838,0.003838
318,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.256,35.4797,6.8782,0,0,0.004229,3.4562,0.004595,0.312231,11.1757,1.1924,313.1458,0.0,1.6188,0.006002,0.006002
319,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.296,30.1927,13.9987,0,0,0.003457,3.6418,0.004373,0.311987,11.2281,1.1921,314.4748,0.0,1.5144,0.003563,0.003563
320,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.296,31.1583,14.7664,0,0,0.003924,3.4091,0.004152,0.313229,11.2312,1.188,315.0087,0.0,1.5972,0.003932,0.003932
321,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.316,31.1363,13.5027,0,0,0.003818,3.2971,0.004369,0.313353,11.1842,1.1937,306.9974,0.0,1.9709,0.00393,0.00393
322,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.248,29.787,18.1181,0,0,0.002105,3.2494,0.004892,0.312216,11.4132,1.1915,311.1666,0.0,0.0,0.002643,0.002643
323,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.348,31.2009,16.7515,0,0,0.003999,3.3286,0.004669,0.313457,11.2023,1.1909,308.7414,0.0,1.7323,0.003876,0.003876
324,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.268,30.4378,17.755,0,0,0.001706,3.576,0.004263,0.311979,11.1635,1.1948,316.487,0.0,1.5195,0.00208,0.00208
325,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.37,32.6568,5.5734,0,0,0.004087,3.5806,0.004455,0.313421,11.2433,1.1907,308.8471,0.0,1.7375,0.004951,0.004951
326,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.298,31.0179,15.0144,0,0,0.003788,3.6007,0.004948,0.312292,11.221,1.1902,310.7265,0.0,1.7308,0.003937,0.003937
327,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,0,force_abort_max_recovery,14.872,41.1311,20.6896,11,10,0.004172,1.6808,0.004964,0.312151,11.3406,1.1923,326.6709,0.0,1.7038,0.002148,0.002148
328,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.294,32.0773,14.7797,0,0,0.002881,3.3379,0.00443,0.313505,11.3927,1.1919,309.1145,0.0,1.5824,0.002748,0.002748
329,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,1.0,1,,10.352,34.0434,17.1344,0,0,0.002752,3.488,0.004733,0.312071,11.1768,1.1913,311.7046,0.0,1.6051,0.00252,0.00252
330,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.322,31.4341,14.5766,0,0,0.0014,3.7756,0.004606,0.310599,11.1871,1.1957,321.3517,0.0,1.6712,0.001334,0.001334
331,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.274,30.1362,19.261,0,0,0.003404,3.4895,0.004771,0.312199,11.2497,1.1894,309.3374,0.0,0.0,0.003752,0.003752
332,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.366,35.4451,18.3127,0,0,0.003068,3.2488,0.004397,0.31468,11.2615,1.1935,311.7489,0.0,1.5699,0.002791,0.002791
333,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,8.236,56.0914,21.5688,11,10,0.011056,1.0249,0.004696,0.315302,11.3045,1.1908,308.6208,0.0,1.6214,0.009682,0.009682
334,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.278,29.5736,16.9351,0,0,0.003297,3.1433,0.004382,0.312124,11.2305,1.1934,306.1474,0.0,0.0,0.004721,0.004721
335,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.484,44.8624,20.7262,11,10,0.007673,1.7316,0.004872,0.315041,11.1846,1.1882,308.8448,0.0,1.7735,0.006759,0.006759
336,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.594,41.1064,19.3412,11,10,0.00625,1.613,0.004212,0.31465,11.4483,1.1919,302.7293,0.0,1.6601,0.004644,0.004644
337,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.292,30.1035,14.9375,0,0,0.001905,3.2823,0.004983,0.312173,11.1715,1.1925,310.6469,0.0,1.7136,0.002136,0.002136
338,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.316,37.957,7.1548,0,0,0.004337,4.0209,0.004521,0.315397,11.6147,1.3036,322.2754,0.0,1.669,0.005986,0.005986
339,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.268,10.8597,1.8979,0,0,0.001968,3.5737,0.004178,0.307697,11.2537,1.1929,316.0258,0.0,1.5286,0.00511,0.00511
340,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.934,41.0551,20.5829,11,10,0.003586,1.5896,0.004607,0.311964,11.3995,1.1875,315.9535,0.0,1.549,0.003056,0.003056
341,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.346,32.3425,16.5101,0,0,0.003119,3.0885,0.004232,0.314586,11.1768,1.1946,319.7115,0.0,1.7893,0.003215,0.003215
342,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.278,30.8739,5.435,0,0,0.004045,3.3285,0.004142,0.313389,11.2692,1.1906,307.5231,0.0,1.639,0.005095,0.005095
343,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.322,32.0779,17.271,0,0,0.004105,3.6109,0.004653,0.31368,11.2907,1.194,318.6143,0.0,1.7586,0.004309,0.004309
344,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.39,38.501,8.3485,0,0,0.004385,3.6277,0.004402,0.317543,11.2795,1.1924,314.2628,0.0,1.5359,0.005722,0.005722
345,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,11.78,42.8609,9.325,3,3,0.00433,3.4404,0.004987,0.315234,11.1302,1.1906,305.6668,0.0,1.5032,0.007413,0.007413
346,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.916,40.6894,20.4435,11,10,0.004738,1.5853,0.004313,0.313272,11.1358,1.1949,319.3726,0.0,1.7633,0.002441,0.002441
347,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.296,15.5121,4.511,0,0,0.003699,3.4734,0.004672,0.308041,11.5175,1.1916,313.8183,0.0,1.7108,0.005705,0.005705
348,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,8.528,71.8056,20.8557,11,10,0.009405,1.0994,0.004377,0.312261,11.1766,1.1915,310.2045,0.0,1.5564,0.009115,0.009115
349,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.284,30.8656,17.6587,0,0,0.004043,3.5069,0.00495,0.310781,11.1781,1.1919,313.7949,0.0,2.0425,0.004303,0.004303
350,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.272,30.9983,5.6818,0,0,0.004045,3.8738,0.004259,0.313311,11.2032,1.1877,314.1814,0.0,1.9212,0.004866,0.004866
351,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.29,30.2864,3.1322,0,0,0.003958,3.6867,0.004634,0.313541,11.1803,1.1941,305.9968,0.0,1.5475,0.004978,0.004978
352,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.246,30.3123,17.2304,0,0,0.00162,3.6413,0.004669,0.312122,11.4017,1.1928,311.0908,0.0,0.0,0.003057,0.003057
353,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.358,37.4343,3.977,0,0,0.004092,3.8875,0.004094,0.314703,11.2713,1.1904,308.3729,0.0,1.7331,0.004814,0.004814
354,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.268,29.9068,19.4866,0,0,0.000702,3.5962,0.004577,0.310694,11.2023,1.1957,316.9163,0.0,0.0,0.00196,0.00196
355,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,13.142,50.594,9.1537,6,6,0.004318,3.7911,0.004736,0.313633,11.2386,1.1898,307.3438,0.0,1.5078,0.006909,0.006909
356,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.282,27.5317,3.9632,0,0,0.003237,3.6625,0.004932,0.312347,11.2199,1.1903,309.632,0.0,1.9603,0.004952,0.004952
357,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.832,40.8745,20.6346,11,10,0.003202,1.6355,0.004856,0.312002,11.3638,1.1917,328.3469,0.0,1.6118,0.002609,0.002609
358,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,1,,10.324,32.0497,17.2125,0,0,0.003103,3.198,0.004975,0.313687,11.3051,1.1923,309.7057,0.0,1.6472,0.002957,0.002957
359,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,2.0,0,force_abort_max_recovery,14.96,40.9417,20.6338,11,10,0.003927,1.5769,0.004685,0.311989,11.1884,1.1908,312.6918,0.0,1.6519,0.002509,0.002509
360,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.322,31.6264,14.4711,0,0,0.003219,2.0606,0.004481,0.308962,11.1429,1.1961,323.3484,0.0,1.729,0.003239,0.003239
361,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.272,30.3946,18.3315,0,0,0.003937,3.4697,0.004587,0.31219,11.2793,1.1899,308.2607,0.0,0.0,0.004716,0.004716
362,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,12.738,40.7422,20.8181,5,5,0.005184,3.8384,0.004285,0.316086,11.1745,1.1944,313.0417,0.0,1.5582,0.004177,0.004177
363,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,7.976,41.3723,20.6139,11,10,0.017396,0.9689,0.00493,0.318312,11.195,1.192,303.7076,0.0,1.519,0.016378,0.016378
364,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.272,24.702,13.1701,0,0,0.003794,3.2777,0.004615,0.310985,11.2651,1.1954,304.0274,0.0,0.0,0.007506,0.007506
365,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,7.688,61.8352,22.829,11,10,0.01114,0.9486,0.004791,0.317847,11.2168,1.1858,307.5684,0.0,1.6605,0.010795,0.010795
366,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,jam_max_recovery,13.5,49.5099,10.9445,11,10,0.006617,1.5866,0.004581,0.316077,11.3895,1.1902,303.0074,0.0,1.5265,0.006786,0.006786
367,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.286,29.146,20.8674,0,0,0.001894,3.6005,0.004148,0.313213,11.2485,1.1939,311.3016,0.0,0.0,0.002479,0.002479
368,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,8.2,64.5131,21.669,11,10,0.011451,1.084,0.004826,0.317118,11.5593,1.3032,320.1682,0.0,1.6527,0.009105,0.009105
369,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.264,37.0073,23.505,0,0,0.003983,4.1154,0.004565,0.302208,11.3772,1.1934,315.7208,0.0,1.9173,0.009906,0.009906
370,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,14.588,41.082,19.9093,11,10,0.001936,1.6271,0.004166,0.311655,11.5001,1.186,317.5229,0.0,1.599,0.004602,0.004602
371,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.346,36.5782,14.2445,0,0,0.005708,3.6588,0.004348,0.315875,11.0917,1.1948,322.8689,0.0,1.7923,0.00766,0.00766
372,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,13.12,56.9323,9.7672,6,6,0.002688,3.5264,0.004221,0.313536,11.253,1.1905,305.3534,0.0,1.5328,0.007271,0.007271
373,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,13.166,43.539,10.9407,6,6,0.005371,4.5832,0.004085,0.316113,11.3594,1.1935,318.0981,0.0,1.6123,0.005775,0.005775
374,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,7.444,68.3046,22.0461,11,10,0.012879,0.916,0.004653,0.321779,11.2229,1.1943,316.7338,0.0,1.503,0.011186,0.011186
375,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,7.866,46.3709,21.3392,11,10,0.013678,1.0474,0.004296,0.31924,11.1339,1.1892,302.9681,0.0,1.6056,0.01194,0.01194
376,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,14.612,41.0322,20.3097,11,10,0.004511,1.5424,0.004772,0.313336,11.1136,1.1943,321.5076,0.0,1.7602,0.003706,0.003706
377,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,11.286,40.2777,18.5787,2,2,0.00258,4.2524,0.00426,0.303745,11.5999,1.1907,312.6639,0.0,1.7964,0.010219,0.010219
378,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,8.61,41.8081,21.0178,11,10,0.014741,1.103,0.004873,0.311327,11.1667,1.1895,304.286,0.0,1.6197,0.015405,0.015405
379,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.28,27.3442,3.8745,0,0,0.003615,2.3586,0.004947,0.30942,11.2143,1.1915,312.4244,0.0,2.0309,0.006042,0.006042
380,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,11.786,40.4612,6.935,3,3,0.004042,2.6424,0.004495,0.313485,11.1633,1.1871,312.5279,0.0,1.6742,0.00674,0.00674
381,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,12.12,41.0084,10.1297,4,4,0.000916,4.0833,0.004216,0.314905,11.1638,1.1949,304.0022,0.0,1.5888,0.007219,0.007219
382,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.242,29.4803,14.4198,0,0,0.001801,3.6308,0.004254,0.311932,11.381,1.1953,310.9335,0.0,0.0,0.005216,0.005216
383,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,14.336,45.3154,12.5522,11,10,0.008059,1.7452,0.004302,0.316162,11.2376,1.1894,307.64,0.0,1.5853,0.00677,0.00677
384,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.266,30.9689,18.454,0,0,0.001932,3.6162,0.004266,0.309166,11.2653,1.1976,317.7792,0.0,0.0,0.00393,0.00393
385,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,8.088,57.3907,21.0463,11,10,0.011597,0.9744,0.004097,0.315044,11.2013,1.188,304.3441,0.0,1.9187,0.010831,0.010831
386,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,11.254,45.7347,9.8707,2,2,0.001922,4.2067,0.004909,0.312457,11.2165,1.1906,307.4409,0.0,1.8511,0.007083,0.007083
387,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,14.49,40.9018,19.755,11,10,0.002689,1.6474,0.004678,0.311685,11.3809,1.1906,331.6992,0.0,1.6446,0.005562,0.005562
388,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,1,,10.348,38.8962,20.2676,0,0,0.00431,3.8145,0.004539,0.316159,11.2921,1.1931,310.8773,0.0,1.607,0.004361,0.004361
389,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,4.0,0,force_abort_max_recovery,14.676,40.948,20.5652,11,10,0.002698,1.6283,0.004613,0.311807,11.1766,1.1897,314.6656,0.0,2.2006,0.003734,0.003734
390,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.322,30.5224,5.6413,0,0,0.00552,2.4863,0.004156,0.307351,11.2253,1.1965,325.3656,0.0,1.836,0.005928,0.005928
